,Agg func,Model,Learning rate,Parameters,Eval loss,Test loss
165,variance,QUANN,0.001,196737,0.6657735636783024,0.7464156258613506
166,variance,SetTransformer,0.001,263553,,
167,variance,QUANNTransformer,0.001,246657,0.8951174835009235,0.899529474093876
168,max,DeepSet,0.0001,196225,0.21368551733238356,0.18651476990867485
169,max,MeanSet,0.0001,196225,0.29525958711192724,0.25885950746212866
170,max,PointNet,0.0001,196225,0.1429951750924663,0.12572423381572392
171,max,HPDS,0.0001,196226,0.1574003113404153,0.15813138288386325
172,max,QUANN,0.0001,196737,0.10953230149156991,0.12758099853972646
173,max,SetTransformer,0.0001,263553,0.11898387518400948,0.12941022465461272
174,max,QUANNTransformer,0.0001,246657,0.09340670207304702,0.09898294417492233
175,max,DeepSet,0.0005,196225,0.11329363567185485,0.11086069080146387
176,max,MeanSet,0.0005,196225,0.10992139062312033,0.13676582401162607
177,max,PointNet,0.0005,196225,0.05777810734423203,0.07944733486386966
178,max,HPDS,0.0005,196226,0.06525787161219687,0.10583970745272459
179,max,QUANN,0.0005,196737,0.10344201698160124,0.09360934872962931
180,max,SetTransformer,0.0005,263553,0.08116898866045097,0.10187203553133703
181,max,QUANNTransformer,0.0005,246657,0.06392575945753219,0.08700548635704067
182,max,DeepSet,0.001,196225,0.0973779369249112,0.12676674279290193
183,max,MeanSet,0.001,196225,0.09538056341827744,0.11030439448300154
184,max,PointNet,0.001,196225,0.07148884310542296,0.10564885094162434
185,max,HPDS,0.001,196226,0.06623533013875463,0.08045716186616313
186,max,QUANN,0.001,196737,0.05839410769043579,0.09700993093738748
187,max,SetTransformer,0.001,263553,0.12847354842556846,0.12258429371286184
188,max,QUANNTransformer,0.001,246657,0.05286466449661742,0.08753203897751828
189,sum,DeepSet,0.0001,196225,6.110099345918686,6.50540666123654
190,sum,MeanSet,0.0001,196225,9.215039923077537,9.91876168453947
191,sum,PointNet,0.0001,196225,22.30112087915814,23.789714985705437
192,sum,HPDS,0.0001,196226,11.977269921983991,12.017349420709813
193,sum,QUANN,0.0001,196737,4.1956447419666105,4.961162477097613
194,sum,SetTransformer,0.0001,263553,2.8328864631198702,4.941057656673675
195,sum,QUANNTransformer,0.0001,246657,1.169071681442715,2.4435535612258503
196,sum,DeepSet,0.0005,196225,3.924028954808674,5.490551327137237
197,sum,MeanSet,0.0005,196225,5.39584859969124,6.53757521446715
198,sum,PointNet,0.0005,196225,18.752443162221756,19.24805645232505
199,sum,HPDS,0.0005,196226,4.377183321922544,5.631710191990467
200,sum,QUANN,0.0005,196737,2.448325154327211,3.721878174771654
201,sum,SetTransformer,0.0005,263553,1.5521707813891152,3.1538725780679826
202,sum,QUANNTransformer,0.0005,246657,1.5715470200493222,2.929852214899469
203,sum,DeepSet,0.001,196225,4.213593511354356,6.015560639665482
204,sum,MeanSet,0.001,196225,12.797947815486364,15.265720017412876
205,sum,PointNet,0.001,196225,17.055075796823655,18.831304458861656
206,sum,HPDS,0.001,196226,3.495564415341332,4.69391286880412
207,sum,QUANN,0.001,196737,3.610492159449865,5.191032785050412
208,sum,SetTransformer,0.001,263553,3.109681865525624,3.972220353623654
209,sum,QUANNTransformer,0.001,246657,1.5566454983892895,2.80644472609175
